No,IDBrokerSummary,Date,IDFirm,FirmName,Volume,Value,Frequency,Year
66,801976,2019-10-22T00:00:00,NI,BNI Sekuritas,474121600.0,245354113300.0,37075.0,2019
67,801977,2019-10-22T00:00:00,OD,DANAREKSA SEKURITAS,145797732.0,136286415392.0,11744.0,2019
68,801978,2019-10-22T00:00:00,OK,NET SEKURITAS,12217600.0,9780527000.0,757.0,2019
69,801979,2019-10-22T00:00:00,PC,FAC Sekuritas Indonesia,131918700.0,105740851500.0,5604.0,2019
70,801980,2019-10-22T00:00:00,PD,Indo Premier Sekuritas,486819100.0,411081193900.0,61134.0,2019
71,801981,2019-10-22T00:00:00,PF,Danasakti Sekuritas Indonesia,17128700.0,20318156800.0,1432.0,2019
72,801982,2019-10-22T00:00:00,PG,Panca Global Sekuritas,1480563000.0,156719318900.0,1303.0,2019
73,801983,2019-10-22T00:00:00,PI,Magenta Kapital Sekuritas Indonesia,1715100.0,710065100.0,206.0,2019
74,801984,2019-10-22T00:00:00,PK,Pratama Capital Sekuritas,130683400.0,41272433500.0,126.0,2019
75,801985,2019-10-22T00:00:00,PO,Pilarmas Investindo Sekuritas,321603400.0,131964591700.0,5029.0,2019
76,801986,2019-10-22T00:00:00,PP,Aldiracita Sekuritas Indonesia,793400.0,2948084000.0,82.0,2019
77,801987,2019-10-22T00:00:00,PS,PARAMITRA ALFA SEKURITAS,45455900.0,39415313100.0,4370.0,2019
78,801988,2019-10-22T00:00:00,QA,Pool Advista Sekuritas,225420700.0,131107793000.0,5349.0,2019
79,801989,2019-10-22T00:00:00,RB,Nikko Sekuritas Indonesia,18047074.0,8734513600.0,491.0,2019
80,801990,2019-10-22T00:00:00,RF,Buana Capital Sekuritas,284659700.0,56093153500.0,1493.0,2019
81,801991,2019-10-22T00:00:00,RG,Profindo Sekuritas Indonesia,129669600.0,100492807200.0,7463.0,2019
82,801992,2019-10-22T00:00:00,RO,NISP SEKURITAS,154514900.0,56580580500.0,5807.0,2019
83,801993,2019-10-22T00:00:00,RS,Yulie Sekuritas Indonesia Tbk.,2157800.0,583866900.0,123.0,2019
84,801994,2019-10-22T00:00:00,RX,Macquarie Sekuritas Indonesia,105053360.0,485060507500.0,11068.0,2019
85,801995,2019-10-22T00:00:00,SA,BOSOWA SEKURITAS,715643400.0,140192368000.0,4620.0,2019
86,801996,2019-10-22T00:00:00,SC,IMG Sekuritas,60800.0,234780000.0,16.0,2019
87,801997,2019-10-22T00:00:00,SF,Surya Fajar Sekuritas,1826857400.0,177799034500.0,1668.0,2019
88,801998,2019-10-22T00:00:00,SH,Artha Sekuritas Indonesia,420092600.0,177968017400.0,8300.0,2019
89,801999,2019-10-22T00:00:00,SQ,BCA Sekuritas,83082794.0,60329275200.0,6416.0,2019
90,802000,2019-10-22T00:00:00,SS,Supra Sekuritas Indonesia,7088100.0,5812290400.0,444.0,2019
91,802001,2019-10-22T00:00:00,TF,Universal Broker Indonesia Sekuritas,567177900.0,197158802200.0,5913.0,2019
92,802002,2019-10-22T00:00:00,TP,OCBC Sekuritas Indonesia,400107778.0,124160824200.0,6680.0,2019
93,802003,2019-10-22T00:00:00,TS,Dwidana Sakti Sekuritas,166242300.0,77296791000.0,14881.0,2019
94,802004,2019-10-22T00:00:00,TX,Dhanawibawa Sekuritas Indonesia,128696892.0,44556541770.0,918.0,2019
95,802005,2019-10-22T00:00:00,XA,NH Korindo Sekuritas Indonesia,3804901700.0,441354207200.0,14635.0,2019
96,802006,2019-10-22T00:00:00,XC,Primasia Unggul Sekuritas,1437700.0,801715000.0,129.0,2019
97,802007,2019-10-22T00:00:00,XL,Mahakarya Artha Sekuritas,21196900.0,9124110100.0,2625.0,2019
98,802008,2019-10-22T00:00:00,YB,Jasa Utama Capital Sekuritas,200092480.0,178208902200.0,13353.0,2019
99,802009,2019-10-22T00:00:00,YJ,Lotus Andalan Sekuritas,694245200.0,192342439200.0,19976.0,2019
100,802010,2019-10-22T00:00:00,YO,Amantara Sekuritas Indonesia,235000.0,252414000.0,40.0,2019
101,802011,2019-10-22T00:00:00,YP,Mirae Asset Sekuritas Indonesia,1394163200.0,692292051500.0,129570.0,2019
102,802012,2019-10-22T00:00:00,YU,CGS-CIMB Sekuritas Indonesia,530864398.0,808967515900.0,28515.0,2019
103,802013,2019-10-22T00:00:00,ZP,Maybank Kim Eng Sekuritas,333837080.0,569886383500.0,25627.0,2019
104,802014,2019-10-22T00:00:00,ZR,Bumiputera Sekuritas,97540300.0,25677304300.0,2608.0,2019
1,802015,2019-10-23T00:00:00,AD,OSO Sekuritas Indonesia,374398700.0,137618377500.0,12980.0,2019
2,802016,2019-10-23T00:00:00,AF,Harita Kencana Sekuritas,9898660.0,5027006200.0,388.0,2019
3,802017,2019-10-23T00:00:00,AG,Kiwoom Sekuritas Indonesia,259537000.0,127869362300.0,10091.0,2019
4,802018,2019-10-23T00:00:00,AH,Shinhan Sekuritas Indonesia,256169100.0,108743043700.0,1451.0,2019
5,802019,2019-10-23T00:00:00,AI,UOB Kay Hian Sekuritas,98361400.0,141910053600.0,6426.0,2019
6,802020,2019-10-23T00:00:00,AK,UBS Sekuritas Indonesia,253984398.0,864934265080.0,35876.0,2019
7,802021,2019-10-23T00:00:00,AN,Wanteg Sekuritas,499059100.0,148191346400.0,14397.0,2019
8,802022,2019-10-23T00:00:00,AO,ERDIKHA ELIT SEKURITAS,207991400.0,121854292300.0,7668.0,2019
9,802023,2019-10-23T00:00:00,AP,Pacific Sekuritas Indonesia,476251000.0,150198072500.0,240.0,2019
10,802024,2019-10-23T00:00:00,AR,Binaartha Sekuritas,6820300.0,4702174800.0,359.0,2019
11,802025,2019-10-23T00:00:00,AT,Phintraco Sekuritas,33646100.0,17103893100.0,7687.0,2019
12,802026,2019-10-23T00:00:00,AZ,Sucor Sekuritas,89661900.0,84801680600.0,7773.0,2019
13,802027,2019-10-23T00:00:00,BF,Inti Fikasa Sekuritas,3361300.0,1083904000.0,182.0,2019
14,802028,2019-10-23T00:00:00,BK,J.P. Morgan Sekuritas Indonesia,126887160.0,560169759678.0,16248.0,2019
15,802029,2019-10-23T00:00:00,BQ,Korea Investment and Sekuritas Indonesia,403995200.0,82548349500.0,5065.0,2019
16,802030,2019-10-23T00:00:00,BR,Trust Sekuritas,170504200.0,114430488300.0,2935.0,2019
17,802031,2019-10-23T00:00:00,BS,Equity Sekuritas Indonesia,114216300.0,36714888600.0,361.0,2019
18,802032,2019-10-23T00:00:00,BZ,BATAVIA PROSPERINDO SEKURITAS,2795900.0,2680473700.0,140.0,2019
19,802033,2019-10-23T00:00:00,CC,MANDIRI SEKURITAS,950476400.0,1057198651400.0,80759.0,2019
20,802034,2019-10-23T00:00:00,CD,Mega Capital Sekuritas,415657430.0,382363192660.0,4433.0,2019
21,802035,2019-10-23T00:00:00,CG,Citigroup Sekuritas Indonesia,63810342.0,255649533800.0,16510.0,2019
22,802036,2019-10-23T00:00:00,CP,Valbury Sekuritas Indonesia,2406909600.0,549861400700.0,21523.0,2019
23,802037,2019-10-23T00:00:00,CS,Credit Suisse Sekuritas Indonesia,218317100.0,872614359700.0,23778.0,2019
24,802038,2019-10-23T00:00:00,DB,Deutsche Sekuritas Indonesia,19882000.0,60020113900.0,2397.0,2019
25,802039,2019-10-23T00:00:00,DD,Makindo Sekuritas,373100.0,114285600.0,16.0,2019
26,802040,2019-10-23T00:00:00,DH,SINARMAS SEKURITAS,440776400.0,517640757500.0,17280.0,2019
27,802041,2019-10-23T00:00:00,DM,Masindo Artha Sekuritas,194703900.0,17525339500.0,169.0,2019
28,802042,2019-10-23T00:00:00,DP,DBS Vickers Sekuritas Indonesia,23584100.0,45135875000.0,1004.0,2019
29,802043,2019-10-23T00:00:00,DR,RHB Sekuritas Indonesia,673289600.0,357600409000.0,24722.0,2019
30,802044,2019-10-23T00:00:00,DX,Bahana Sekuritas,152647700.0,260682032200.0,9892.0,2019
31,802045,2019-10-23T00:00:00,EL,Evergreen Sekuritas Indonesia,204197500.0,98987522600.0,5861.0,2019
32,802046,2019-10-23T00:00:00,EP,MNC Sekuritas,484205900.0,219111387200.0,60571.0,2019
33,802047,2019-10-23T00:00:00,ES,EKOKAPITAL SEKURITAS,5799900.0,6885964700.0,572.0,2019
34,802048,2019-10-23T00:00:00,FG,Nomura Sekuritas Indonesia,200.0,1360000.0,2.0,2019
35,802049,2019-10-23T00:00:00,FM,ONIX SEKURITAS,68333100.0,70590100300.0,3877.0,2019
36,802050,2019-10-23T00:00:00,FO,Forte Global Sekuritas,266600.0,229014400.0,44.0,2019
37,802051,2019-10-23T00:00:00,FS,Yuanta Sekuritas Indonesia,1165828100.0,199000657400.0,6900.0,2019
38,802052,2019-10-23T00:00:00,FZ,Waterfront Sekuritas Indonesia,291426300.0,110071784700.0,8062.0,2019
39,802053,2019-10-23T00:00:00,GA,BNC Sekuritas Indonesia,62637800.0,70543261700.0,2627.0,2019
40,802054,2019-10-23T00:00:00,GI,Mahastra Andalan Sekuritas,1150000.0,688758900.0,59.0,2019
41,802055,2019-10-23T00:00:00,GR,PANIN SEKURITAS Tbk.,196052600.0,199800016200.0,15895.0,2019
42,802056,2019-10-23T00:00:00,GW,HSBC Sekuritas Indonesia,5746500.0,23150091900.0,131.0,2019
43,802057,2019-10-23T00:00:00,HD,KGI Sekuritas Indonesia,773126200.0,301975965400.0,7135.0,2019
44,802058,2019-10-23T00:00:00,HP,Henan Putihrai Sekuritas,101310700.0,83996397000.0,9236.0,2019
45,802059,2019-10-23T00:00:00,ID,Anugerah Sekuritas Indonesia,445420700.0,53734246000.0,2335.0,2019
46,802060,2019-10-23T00:00:00,IF,SAMUEL SEKURITAS INDONESIA,322080200.0,205347286900.0,6377.0,2019
47,802061,2019-10-23T00:00:00,IH,Pacific 2000 Sekuritas,168392200.0,62261820600.0,5602.0,2019
48,802062,2019-10-23T00:00:00,II,Danatama Makmur Sekuritas,276070600.0,16529886600.0,193.0,2019
49,802063,2019-10-23T00:00:00,IN,INVESTINDO NUSANTARA SEKURITA,250980600.0,85107340300.0,3389.0,2019
50,802064,2019-10-23T00:00:00,IP,Indosurya Bersinar Sekuritas,36085300.0,32113942800.0,2746.0,2019
51,802065,2019-10-23T00:00:00,IT,INTI TELADAN SEKURITAS,1598400.0,1580693200.0,114.0,2019
52,802066,2019-10-23T00:00:00,IU,Indo Capital Sekuritas,35376700.0,40335731800.0,1510.0,2019
53,802067,2019-10-23T00:00:00,KI,Ciptadana Sekuritas Asia,390918834.0,165070386000.0,4884.0,2019
54,802068,2019-10-23T00:00:00,KK,Phillip Sekuritas Indonesia,334248002.0,223010030984.0,35719.0,2019
55,802069,2019-10-23T00:00:00,KS,Kresna Sekuritas,234658800.0,215521912300.0,8751.0,2019
56,802070,2019-10-23T00:00:00,KW,Corpus Sekuritas Indonesia,81900.0,81679900.0,64.0,2019
57,802071,2019-10-23T00:00:00,KZ,CLSA Sekuritas Indonesia,195338700.0,452377462200.0,9924.0,2019
58,802072,2019-10-23T00:00:00,LG,Trimegah Sekuritas Indonesia Tbk.,227762000.0,319624296100.0,14337.0,2019
59,802073,2019-10-23T00:00:00,LH,Royal Investium Sekuritas,105167500.0,73995919500.0,2665.0,2019
60,802074,2019-10-23T00:00:00,LS,Reliance Sekuritas Indonesia Tbk.,966948000.0,188827105700.0,6952.0,2019
61,802075,2019-10-23T00:00:00,MG,Semesta Indovest Sekuritas,307931000.0,212075226000.0,16375.0,2019
62,802076,2019-10-23T00:00:00,MI,Victoria Sekuritas Indonesia,31481700.0,26735989200.0,4423.0,2019
63,802077,2019-10-23T00:00:00,MK,Ekuator Swarna Sekuritas,43025200.0,49086384500.0,2171.0,2019
64,802078,2019-10-23T00:00:00,MS,Morgan Stanley Sekuritas Indonesia,274543300.0,1310426745200.0,18900.0,2019
65,802079,2019-10-23T00:00:00,MU,Minna Padi Investama Sekuritas,83850344.0,62874091840.0,635.0,2019
66,802080,2019-10-23T00:00:00,NI,BNI Sekuritas,450634600.0,228108881900.0,36396.0,2019
67,802081,2019-10-23T00:00:00,OD,DANAREKSA SEKURITAS,218765000.0,187762992100.0,14400.0,2019
68,802082,2019-10-23T00:00:00,OK,NET SEKURITAS,8256200.0,4947168700.0,271.0,2019
69,802083,2019-10-23T00:00:00,PC,FAC Sekuritas Indonesia,132809000.0,109212245100.0,5568.0,2019
70,802084,2019-10-23T00:00:00,PD,Indo Premier Sekuritas,649777340.0,503895705100.0,73422.0,2019
71,802085,2019-10-23T00:00:00,PF,Danasakti Sekuritas Indonesia,18248300.0,22199922000.0,1582.0,2019
72,802086,2019-10-23T00:00:00,PG,Panca Global Sekuritas,1878627700.0,262501013600.0,1024.0,2019
73,802087,2019-10-23T00:00:00,PI,Magenta Kapital Sekuritas Indonesia,618700.0,851633000.0,104.0,2019
74,802088,2019-10-23T00:00:00,PK,Pratama Capital Sekuritas,242969100.0,75281970000.0,230.0,2019
75,802089,2019-10-23T00:00:00,PO,Pilarmas Investindo Sekuritas,162968900.0,136648170300.0,5571.0,2019
76,802090,2019-10-23T00:00:00,PP,Aldiracita Sekuritas Indonesia,48699600.0,56028197600.0,142.0,2019
77,802091,2019-10-23T00:00:00,PS,PARAMITRA ALFA SEKURITAS,31318800.0,36195374800.0,3612.0,2019
78,802092,2019-10-23T00:00:00,QA,Pool Advista Sekuritas,64569100.0,85419423000.0,7274.0,2019
79,802093,2019-10-23T00:00:00,RB,Nikko Sekuritas Indonesia,59360336.0,39311682000.0,674.0,2019
80,802094,2019-10-23T00:00:00,RF,Buana Capital Sekuritas,137065700.0,53649921700.0,1961.0,2019
81,802095,2019-10-23T00:00:00,RG,Profindo Sekuritas Indonesia,72179000.0,67734477400.0,8381.0,2019
82,802096,2019-10-23T00:00:00,RO,NISP SEKURITAS,156121600.0,68962375400.0,5567.0,2019
83,802097,2019-10-23T00:00:00,RS,Yulie Sekuritas Indonesia Tbk.,1961100.0,627366400.0,86.0,2019
84,802098,2019-10-23T00:00:00,RX,Macquarie Sekuritas Indonesia,133090800.0,314195191100.0,11977.0,2019
85,802099,2019-10-23T00:00:00,SA,BOSOWA SEKURITAS,780900400.0,136997833700.0,3844.0,2019
86,802100,2019-10-23T00:00:00,SC,IMG Sekuritas,4000.0,29800000.0,1.0,2019
87,802101,2019-10-23T00:00:00,SF,Surya Fajar Sekuritas,2782703100.0,266053618700.0,2214.0,2019
88,802102,2019-10-23T00:00:00,SH,Artha Sekuritas Indonesia,513041200.0,240403644000.0,8945.0,2019
89,802103,2019-10-23T00:00:00,SQ,BCA Sekuritas,81489776.0,110226671850.0,7729.0,2019
90,802104,2019-10-23T00:00:00,SS,Supra Sekuritas Indonesia,7558200.0,14228812600.0,469.0,2019
91,802105,2019-10-23T00:00:00,TF,Universal Broker Indonesia Sekuritas,314879100.0,176045117100.0,7667.0,2019
92,802106,2019-10-23T00:00:00,TP,OCBC Sekuritas Indonesia,380862500.0,215213878100.0,6963.0,2019
93,802107,2019-10-23T00:00:00,TS,Dwidana Sakti Sekuritas,177930900.0,87507889500.0,15599.0,2019
94,802108,2019-10-23T00:00:00,TX,Dhanawibawa Sekuritas Indonesia,56088952.0,28649431516.0,557.0,2019
95,802109,2019-10-23T00:00:00,XA,NH Korindo Sekuritas Indonesia,4204578400.0,464461461100.0,14638.0,2019
96,802110,2019-10-23T00:00:00,XC,Primasia Unggul Sekuritas,1201500.0,927027200.0,202.0,2019
97,802111,2019-10-23T00:00:00,XL,Mahakarya Artha Sekuritas,16677900.0,8103699800.0,2044.0,2019
98,802112,2019-10-23T00:00:00,YB,Jasa Utama Capital Sekuritas,268308368.0,240196651548.0,15214.0,2019
99,802113,2019-10-23T00:00:00,YJ,Lotus Andalan Sekuritas,641946800.0,208847477500.0,18305.0,2019
100,802114,2019-10-23T00:00:00,YO,Amantara Sekuritas Indonesia,55600.0,72567400.0,11.0,2019
101,802115,2019-10-23T00:00:00,YP,Mirae Asset Sekuritas Indonesia,2844054710.0,965049534508.0,150612.0,2019
102,802116,2019-10-23T00:00:00,YU,CGS-CIMB Sekuritas Indonesia,502263166.0,1049896989542.0,35148.0,2019
103,802117,2019-10-23T00:00:00,ZP,Maybank Kim Eng Sekuritas,366812678.0,566293592156.0,25369.0,2019
104,802118,2019-10-23T00:00:00,ZR,Bumiputera Sekuritas,43412600.0,23153046400.0,6197.0,2019
1,802119,2019-10-24T00:00:00,AD,OSO Sekuritas Indonesia,501321640.0,133095850500.0,14998.0,2019
2,802120,2019-10-24T00:00:00,AF,Harita Kencana Sekuritas,22725100.0,13545714700.0,1253.0,2019
3,802121,2019-10-24T00:00:00,AG,Kiwoom Sekuritas Indonesia,830740856.0,228799701600.0,7530.0,2019
4,802122,2019-10-24T00:00:00,AH,Shinhan Sekuritas Indonesia,198247156.0,106876021700.0,1585.0,2019
5,802123,2019-10-24T00:00:00,AI,UOB Kay Hian Sekuritas,221700300.0,156756930800.0,9023.0,2019
6,802124,2019-10-24T00:00:00,AK,UBS Sekuritas Indonesia,277960234.0,688539934122.0,41510.0,2019
7,802125,2019-10-24T00:00:00,AN,Wanteg Sekuritas,116792600.0,88726118600.0,13407.0,2019
8,802126,2019-10-24T00:00:00,AO,ERDIKHA ELIT SEKURITAS,200207300.0,109656013700.0,6771.0,2019
9,802127,2019-10-24T00:00:00,AP,Pacific Sekuritas Indonesia,61000.0,129260000.0,12.0,2019
10,802128,2019-10-24T00:00:00,AR,Binaartha Sekuritas,14772400.0,12452794400.0,476.0,2019
11,802129,2019-10-24T00:00:00,AT,Phintraco Sekuritas,86690200.0,22633379100.0,6783.0,2019
12,802130,2019-10-24T00:00:00,AZ,Sucor Sekuritas,110173200.0,288169615300.0,10174.0,2019
13,802131,2019-10-24T00:00:00,BF,Inti Fikasa Sekuritas,5275600.0,3884361600.0,463.0,2019
14,802132,2019-10-24T00:00:00,BK,J.P. Morgan Sekuritas Indonesia,171051320.0,675829592620.0,24934.0,2019
15,802133,2019-10-24T00:00:00,BQ,Korea Investment and Sekuritas Indonesia,316480100.0,90252427600.0,4603.0,2019
16,802134,2019-10-24T00:00:00,BR,Trust Sekuritas,287341964.0,109182170204.0,3206.0,2019
17,802135,2019-10-24T00:00:00,BS,Equity Sekuritas Indonesia,164758700.0,57104692000.0,554.0,2019
18,802136,2019-10-24T00:00:00,BZ,BATAVIA PROSPERINDO SEKURITAS,2371500.0,4073276000.0,143.0,2019
19,802137,2019-10-24T00:00:00,CC,MANDIRI SEKURITAS,766916700.0,1033859355700.0,75831.0,2019
20,802138,2019-10-24T00:00:00,CD,Mega Capital Sekuritas,187758206.0,91410583030.0,5200.0,2019
21,802139,2019-10-24T00:00:00,CG,Citigroup Sekuritas Indonesia,111824686.0,448835093740.0,23984.0,2019
22,802140,2019-10-24T00:00:00,CP,Valbury Sekuritas Indonesia,2137807552.0,586559361200.0,32831.0,2019
23,802141,2019-10-24T00:00:00,CS,Credit Suisse Sekuritas Indonesia,315022800.0,746259881400.0,24137.0,2019
24,802142,2019-10-24T00:00:00,DB,Deutsche Sekuritas Indonesia,28849800.0,119432582300.0,4636.0,2019
25,802143,2019-10-24T00:00:00,DD,Makindo Sekuritas,245600.0,887891600.0,40.0,2019
26,802144,2019-10-24T00:00:00,DH,SINARMAS SEKURITAS,301503400.0,244259723600.0,18324.0,2019
27,802145,2019-10-24T00:00:00,DM,Masindo Artha Sekuritas,123595200.0,15869338400.0,88.0,2019
28,802146,2019-10-24T00:00:00,DP,DBS Vickers Sekuritas Indonesia,19034000.0,27010081700.0,1179.0,2019
29,802147,2019-10-24T00:00:00,DR,RHB Sekuritas Indonesia,303873600.0,328455872500.0,23739.0,2019
30,802148,2019-10-24T00:00:00,DX,Bahana Sekuritas,241275500.0,186462090700.0,10454.0,2019
31,802149,2019-10-24T00:00:00,EL,Evergreen Sekuritas Indonesia,125981200.0,45732240600.0,5653.0,2019
32,802150,2019-10-24T00:00:00,EP,MNC Sekuritas,496298700.0,235857591700.0,106572.0,2019
33,802151,2019-10-24T00:00:00,ES,EKOKAPITAL SEKURITAS,5501800.0,6857982200.0,499.0,2019
34,802152,2019-10-24T00:00:00,FG,Nomura Sekuritas Indonesia,200.0,8842500.0,2.0,2019
35,802153,2019-10-24T00:00:00,FM,ONIX SEKURITAS,55020800.0,55289779200.0,2874.0,2019
36,802154,2019-10-24T00:00:00,FO,Forte Global Sekuritas,397500.0,252527500.0,135.0,2019
37,802155,2019-10-24T00:00:00,FS,Yuanta Sekuritas Indonesia,1057396700.0,256192532100.0,7814.0,2019
38,802156,2019-10-24T00:00:00,FZ,Waterfront Sekuritas Indonesia,345868000.0,101235753900.0,6841.0,2019
39,802157,2019-10-24T00:00:00,GA,BNC Sekuritas Indonesia,356322200.0,79015093900.0,2043.0,2019
40,802158,2019-10-24T00:00:00,GI,Mahastra Andalan Sekuritas,880000.0,854560000.0,87.0,2019
41,802159,2019-10-24T00:00:00,GR,PANIN SEKURITAS Tbk.,232665250.0,370406529800.0,19140.0,2019
42,802160,2019-10-24T00:00:00,GW,HSBC Sekuritas Indonesia,3958800.0,25746544000.0,553.0,2019
43,802161,2019-10-24T00:00:00,HD,KGI Sekuritas Indonesia,1462515400.0,770176358800.0,8322.0,2019
44,802162,2019-10-24T00:00:00,HP,Henan Putihrai Sekuritas,136595176.0,69280906140.0,9218.0,2019
45,802163,2019-10-24T00:00:00,ID,Anugerah Sekuritas Indonesia,273757200.0,49160081500.0,3391.0,2019
46,802164,2019-10-24T00:00:00,IF,SAMUEL SEKURITAS INDONESIA,137654400.0,243096648300.0,5802.0,2019
47,802165,2019-10-24T00:00:00,IH,Pacific 2000 Sekuritas,179212200.0,81941827900.0,5184.0,2019
48,802166,2019-10-24T00:00:00,II,Danatama Makmur Sekuritas,10176400.0,4708384300.0,245.0,2019
49,802167,2019-10-24T00:00:00,IN,INVESTINDO NUSANTARA SEKURITA,126021600.0,46925780000.0,1555.0,2019
50,802168,2019-10-24T00:00:00,IP,Indosurya Bersinar Sekuritas,27754600.0,29113340800.0,2514.0,2019
51,802169,2019-10-24T00:00:00,IT,INTI TELADAN SEKURITAS,4251100.0,6590971500.0,357.0,2019
52,802170,2019-10-24T00:00:00,IU,Indo Capital Sekuritas,201582196.0,71983361848.0,1156.0,2019
53,802171,2019-10-24T00:00:00,KI,Ciptadana Sekuritas Asia,518960600.0,247844259200.0,6901.0,2019
54,802172,2019-10-24T00:00:00,KK,Phillip Sekuritas Indonesia,355590646.0,279932444164.0,36477.0,2019
55,802173,2019-10-24T00:00:00,KS,Kresna Sekuritas,216108900.0,280491876500.0,8660.0,2019
56,802174,2019-10-24T00:00:00,KW,Corpus Sekuritas Indonesia,110544100.0,98980644300.0,114.0,2019
57,802175,2019-10-24T00:00:00,KZ,CLSA Sekuritas Indonesia,204219100.0,639597893900.0,18127.0,2019
58,802176,2019-10-24T00:00:00,LG,Trimegah Sekuritas Indonesia Tbk.,298686800.0,563749916600.0,17564.0,2019
59,802177,2019-10-24T00:00:00,LH,Royal Investium Sekuritas,232482400.0,137030024800.0,4989.0,2019
60,802178,2019-10-24T00:00:00,LS,Reliance Sekuritas Indonesia Tbk.,810109800.0,238676742500.0,6258.0,2019
61,802179,2019-10-24T00:00:00,MG,Semesta Indovest Sekuritas,367996600.0,256937552700.0,18128.0,2019
62,802180,2019-10-24T00:00:00,MI,Victoria Sekuritas Indonesia,35684700.0,27784565300.0,3845.0,2019
63,802181,2019-10-24T00:00:00,MK,Ekuator Swarna Sekuritas,35839800.0,35625739300.0,2387.0,2019
64,802182,2019-10-24T00:00:00,MS,Morgan Stanley Sekuritas Indonesia,207252500.0,1341888004100.0,13627.0,2019
65,802183,2019-10-24T00:00:00,MU,Minna Padi Investama Sekuritas,22794886.0,18180167600.0,2080.0,2019
66,802184,2019-10-24T00:00:00,NI,BNI Sekuritas,446819600.0,411217804600.0,38239.0,2019
67,802185,2019-10-24T00:00:00,OD,DANAREKSA SEKURITAS,205426400.0,252351221000.0,17086.0,2019
68,802186,2019-10-24T00:00:00,OK,NET SEKURITAS,7422600.0,6902897000.0,247.0,2019
69,802187,2019-10-24T00:00:00,PC,FAC Sekuritas Indonesia,125973700.0,101392860500.0,6454.0,2019
70,802188,2019-10-24T00:00:00,PD,Indo Premier Sekuritas,626102400.0,697566803900.0,71670.0,2019
71,802189,2019-10-24T00:00:00,PF,Danasakti Sekuritas Indonesia,14503500.0,21986899700.0,1156.0,2019
72,802190,2019-10-24T00:00:00,PG,Panca Global Sekuritas,1166114400.0,179834277300.0,1084.0,2019
73,802191,2019-10-24T00:00:00,PI,Magenta Kapital Sekuritas Indonesia,1064400.0,701903500.0,71.0,2019
74,802192,2019-10-24T00:00:00,PK,Pratama Capital Sekuritas,104992200.0,41240984000.0,285.0,2019
75,802193,2019-10-24T00:00:00,PO,Pilarmas Investindo Sekuritas,592380900.0,147138362000.0,4624.0,2019
76,802194,2019-10-24T00:00:00,PP,Aldiracita Sekuritas Indonesia,1961000.0,4663128800.0,174.0,2019
77,802195,2019-10-24T00:00:00,PS,PARAMITRA ALFA SEKURITAS,32377000.0,37160181900.0,2965.0,2019
78,802196,2019-10-24T00:00:00,QA,Pool Advista Sekuritas,320543500.0,75000843800.0,6677.0,2019
79,802197,2019-10-24T00:00:00,RB,Nikko Sekuritas Indonesia,28809890.0,9927113700.0,498.0,2019
80,802198,2019-10-24T00:00:00,RF,Buana Capital Sekuritas,82355200.0,79918478400.0,2079.0,2019
81,802199,2019-10-24T00:00:00,RG,Profindo Sekuritas Indonesia,105133500.0,98776833800.0,9791.0,2019
82,802200,2019-10-24T00:00:00,RO,NISP SEKURITAS,152446400.0,59156160800.0,5104.0,2019
83,802201,2019-10-24T00:00:00,RS,Yulie Sekuritas Indonesia Tbk.,2261400.0,1737127100.0,154.0,2019
84,802202,2019-10-24T00:00:00,RX,Macquarie Sekuritas Indonesia,116547000.0,386676392700.0,14093.0,2019
85,802203,2019-10-24T00:00:00,SA,BOSOWA SEKURITAS,631733900.0,129379707400.0,3882.0,2019
86,802204,2019-10-24T00:00:00,SC,IMG Sekuritas,159800.0,438700000.0,14.0,2019
87,802205,2019-10-24T00:00:00,SF,Surya Fajar Sekuritas,2209859000.0,229928941600.0,2798.0,2019
88,802206,2019-10-24T00:00:00,SH,Artha Sekuritas Indonesia,306782000.0,157885737500.0,6014.0,2019
89,802207,2019-10-24T00:00:00,SQ,BCA Sekuritas,126763286.0,134961172100.0,9455.0,2019
90,802208,2019-10-24T00:00:00,SS,Supra Sekuritas Indonesia,6830600.0,11336338800.0,430.0,2019
91,802209,2019-10-24T00:00:00,TF,Universal Broker Indonesia Sekuritas,355161900.0,175105025100.0,5749.0,2019
92,802210,2019-10-24T00:00:00,TP,OCBC Sekuritas Indonesia,301095800.0,137428206500.0,7613.0,2019
93,802211,2019-10-24T00:00:00,TS,Dwidana Sakti Sekuritas,149156000.0,75558844700.0,14789.0,2019
94,802212,2019-10-24T00:00:00,TX,Dhanawibawa Sekuritas Indonesia,102414752.0,54702944588.0,578.0,2019
95,802213,2019-10-24T00:00:00,XA,NH Korindo Sekuritas Indonesia,2745732300.0,361474531000.0,12705.0,2019
96,802214,2019-10-24T00:00:00,XC,Primasia Unggul Sekuritas,948800.0,545143000.0,149.0,2019
97,802215,2019-10-24T00:00:00,XL,Mahakarya Artha Sekuritas,27102800.0,11267373100.0,3789.0,2019
98,802216,2019-10-24T00:00:00,YB,Jasa Utama Capital Sekuritas,356913196.0,273958974448.0,16913.0,2019
99,802217,2019-10-24T00:00:00,YJ,Lotus Andalan Sekuritas,886058500.0,276644670700.0,20739.0,2019
100,802218,2019-10-24T00:00:00,YO,Amantara Sekuritas Indonesia,120600.0,394989500.0,21.0,2019
