No,IndexSummaryID,Date,IndexCode,Previous,Highest,Lowest,Close,NumberOfStock,Change,Volume,Value,Frequency,MarketCapital,Year
24,68726,2015-06-12T00:00:00,MNC36,263.275,264.51,262.612,263.842,36.0,0.567,654353977.0,2176509004740.0,71615.0,2449191223431580.0,2015
25,68727,2015-06-12T00:00:00,Investor33,345.956,347.552,345.458,346.872,33.0,0.916,593030121.0,2442825337055.0,69287.0,2829153421588870.0,2015
1,68753,2015-06-15T00:00:00,COMPOSITE,4935.817,4926.548,4837.794,4837.794,512.0,-98.023,4285324475.0,3973867364245.0,197581.0,4922341052613300.0,2015
2,68754,2015-06-15T00:00:00,AGRI,2141.997,2138.329,2070.322,2075.63,21.0,-66.367,502312300.0,303560328300.0,21412.0,142829993972455.0,2015
3,68755,2015-06-15T00:00:00,MINING,1156.594,1155.502,1130.323,1134.952,41.0,-21.642,475271657.0,120279748345.0,14333.0,212170415529347.0,2015
4,68756,2015-06-15T00:00:00,BASIC-IND,434.734,435.463,426.685,427.384,65.0,-7.35,608286803.0,278846532755.0,11836.0,300006492190097.0,2015
5,68757,2015-06-15T00:00:00,MISC-IND,1221.809,1226.283,1182.207,1186.275,41.0,-35.534,167032700.0,221785316100.0,7848.0,338074236171810.0,2015
6,68758,2015-06-15T00:00:00,CONSUMER,2208.118,2201.564,2154.891,2154.891,36.0,-53.227,51993100.0,217028175000.0,13465.0,1021000597397700.0,2015
7,68759,2015-06-15T00:00:00,PROPERTY,496.91,496.537,479.162,480.459,57.0,-16.451,983741172.0,570881933700.0,43366.0,346007442535875.0,2015
8,68760,2015-06-15T00:00:00,INFRASTRUC,1037.315,1036.221,1026.028,1026.028,52.0,-11.287,300820190.0,304467424550.0,17260.0,659980026465725.0,2015
9,68761,2015-06-15T00:00:00,FINANCE,699.242,698.113,686.101,686.101,86.0,-13.141,304181668.0,1008615369100.0,34712.0,1233693432070500.0,2015
